사업장명,도로명주소,병상수,입원실수,의료인수,cluster,혼잡도,좌표정보(X),좌표정보(Y)
삼성스카이병원,"충청남도 천안시 서북구 성정공원1길 9-4, 호원빌딩 1층,2층,4층~6층 (성정동)",200.0,69.0,17.0,0,혼잡,212327.036191913,369485.450456321
새로나병원,"충청남도 천안시 동남구 향교1길 130-23 (유량동, 새로나병원)",164.0,38.0,47.0,0,혼잡,215043.589598775,367920.817549693
우리척병원,충청남도 천안시 서북구 충무로 155 (쌍용동),52.0,16.0,6.0,0,혼잡,211044.085744981,365848.847068219
두정이진병원,충청남도 천안시 서북구 동서대로 65 (두정동),59.0,36.0,47.0,0,여유,211575.023157984,369413.570416111
서울우리병원,"충청남도 천안시 서북구 한들3로 9 (백석동, 서울우리병원)",58.0,15.0,25.0,0,보통,210948.778268171,369227.733706904
충청남도 공주의료원,충청남도 공주시 무령로 77 (웅진동),275.0,78.0,190.0,0,여유,209726.691087108,328692.095151141
신제일병원,충청남도 보령시 대해로 52 (궁촌동),110.0,31.0,6.0,0,혼잡,163431.63692949,315940.585314723
꿈크는아이병원,충청남도 아산시 배방읍 배방로13번길 13,52.0,34.0,24.0,0,보통,204899.116222092,363846.590306251
신도시이진병원,"충청남도 아산시 배방읍 희망로46번길 45-9 (정주프라자, 지하1층, 2~5층)",54.0,29.0,36.0,0,여유,209510.71,365374.975
삼성미즈병원,"충청남도 아산시 배방읍 희망로46번길 16, 지하1~4층, 지상2~6층,10층",72.0,49.0,21.0,0,혼잡,209266.285702504,365203.317085427
위라이브병원,"충청남도 아산시 탕정면 한들물빛6로 32, 5층 507~509호, 6~8층",68.0,20.0,67.0,0,여유,207658.002455162,365195.163302908
현대병원,충청남도 아산시 온천대로 1442 (온천동),91.0,25.0,56.0,0,여유,199772.476472332,364559.649925713
미래한국병원,충청남도 아산시 번영로230번길 13 (모종동),133.0,28.0,18.0,0,혼잡,201388.640037685,364617.846599258
리더스아산병원,충청남도 아산시 충무로 74 (권곡동),31.0,8.0,14.0,0,보통,200525.477019357,365128.444272498
충청남도서산의료원,충청남도 서산시 중앙로 149 (석림동),278.0,79.0,120.0,0,보통,152212.272028371,363927.763127842
서산중앙병원,충청남도 서산시 수석산업로 5 (수석동),299.0,77.0,114.0,0,보통,155608.740657483,364604.712131131
서산본병원,"충청남도 서산시 호수공원1로 34, 지하1~지상5층 (예천동)",80.0,27.0,31.0,0,보통,151025.722611884,363649.621468433
육군훈련소 지구병원,충청남도 논산시 연무읍 득안대로 450-8 (주거환경개선사업),100.0,12.0,16.0,0,혼잡,208901.193253118,290034.564021898
새금산병원,충청남도 금산군 금산읍 비단로 183,61.0,10.0,11.0,0,혼잡,244621.167621532,289395.801353524
학교법인 건양교육재단 건양대학교부여병원,충청남도 부여군 부여읍 계백로 200,74.0,18.0,20.0,0,혼잡,191078.477524837,308321.968276676
의료법인 모두온의료재단 메디플러스병원,충청남도 예산군 예산읍 마상길 9,86.0,32.0,10.0,0,혼잡,185120.866187509,352992.464900222
더세움병원,전북특별자치도 전주시 덕진구 서가재미2길 7 (인후동1가),127.0,33.0,13.0,0,혼잡,214315.255498626,259120.193614888
온누리안과병원,"전북특별자치도 전주시 완산구 백제대로 325, 온누리안과 (중화산동2가)",30.0,10.0,19.0,0,여유,210951.500487725,258015.543942824
전주우리병원,"전북특별자치도 전주시 완산구 백제대로 140, 4,5층 (효자동1가, 효자메디컬프라자)",48.0,12.0,17.0,0,보통,211138.982616241,256151.288998593
참병원,전북특별자치도 전주시 완산구 백제대로 114 (효자동1가),99.0,24.0,9.0,0,혼잡,211205.28444468,255954.825505552
삼남재활의학과병원,전북특별자치도 전주시 완산구 영경3길 6 (중화산동2가),99.0,20.0,8.0,0,혼잡,211250.357698272,257441.173429324
드림솔병원,전북특별자치도 전주시 완산구 천잠로 507 (효자동3가),169.0,33.0,29.0,0,혼잡,208474.12932224,258866.908466161
온고을재활의학과병원,전북특별자치도 전주시 완산구 완산길 100 (서완산동1가),92.0,24.0,4.0,0,혼잡,212558.125007571,256910.195189658
전주우리척병원,전북특별자치도 전주시 완산구 쑥고개로 398-16 (효자동2가),90.0,30.0,26.0,0,혼잡,209691.438974311,255894.196468781
미르피아 여성병원,전북특별자치도 전주시 완산구 쑥고개로 343 (효자동2가),56.0,44.0,14.0,0,혼잡,209209.385798437,255916.781228898
전주신세계정형외과병원,전북특별자치도 전주시 덕진구 송천중앙로 125 (송천동1가),51.0,15.0,7.0,0,혼잡,210819.499198157,262014.062671109
의료법인영경의료재단호성전주병원,전북특별자치도 전주시 덕진구 동부대로 895 (호성동1가),122.0,35.0,14.0,0,혼잡,213277.268022603,262817.489292871
전주고려병원,전북특별자치도 전주시 덕진구 안덕원로 367 (산정동),278.0,80.0,64.0,0,혼잡,215006.971939432,259987.644608222
한양병원,전북특별자치도 전주시 완산구 장승배기로 204 (평화동1가),120.0,37.0,12.0,0,혼잡,212142.902033419,255126.773169919
본병원,전북특별자치도 전주시 완산구 유연로 276 (중화산동2가),124.0,45.0,17.0,0,혼잡,210371.125305351,258343.294796737
전주21세기병원,전북특별자치도 전주시 덕진구 송천중앙로 43 (덕진동2가),120.0,37.0,14.0,0,혼잡,210726.821881733,261200.409268296
다사랑병원,전북특별자치도 전주시 완산구 백제대로 74 (삼천동1가),94.0,32.0,9.0,0,혼잡,211480.620717642,255650.73372987
전주기독병원,"전북특별자치도 전주시 완산구 거마평로 185 (효자동1가,398-5)",206.0,39.0,14.0,0,혼잡,210358.187161589,256520.012858929
의료법인영경의료재단전주병원,"전북특별자치도 전주시 완산구 한두평3길 13 (중화산동2가, 전주병원)",278.0,76.0,123.0,0,보통,211199.917440584,257239.458438451
전주우석병원,전북특별자치도 전주시 완산구 어은로 46 (중화산동2가),30.0,6.0,1.0,0,혼잡,211543.960102013,257489.661059436
엠마오사랑병원,전북특별자치도 전주시 완산구 서원로 402-35 (중화산동1가),92.0,33.0,19.0,0,혼잡,212332.205010104,256947.972569451
의료법인오성의료재단동군산병원,전북특별자치도 군산시 조촌로 149 (조촌동),291.0,91.0,149.0,0,보통,176225.498327737,275277.593331417
의료법인 모세의료재단 모세병원,전북특별자치도 군산시 문화로 47 (수송동),99.0,32.0,5.0,0,혼잡,173870.044842688,274456.744454164
의료법인성하의료재단누가병원,전북특별자치도 군산시 백릉로 70 (조촌동),124.0,34.0,14.0,0,혼잡,175899.168218518,275015.404885896
익산제일병원,전북특별자치도 익산시 평동로 665 (인화동1가),96.0,30.0,8.0,0,혼잡,195665.19032687,270127.996847298
나은병원,전북특별자치도 익산시 무왕로 1004 (영등동),48.0,20.0,26.0,0,보통,197095.696862527,273153.56482345
온누리아동병원,전북특별자치도 익산시 동서로 491 (어양동),60.0,36.0,28.0,0,보통,198771.893215598,272479.621806652
정읍박병원,전북특별자치도 정읍시 충정로 324-1 (연지동),62.0,18.0,2.0,0,혼잡,186220.886702337,230526.634329984
정읍사랑병원,전북특별자치도 정읍시 상동중앙로 94 (상동),166.0,44.0,51.0,0,혼잡,188276.08846231,229429.761934462
전북특별자치도 남원의료원,전북특별자치도 남원시 충정로 365 (고죽동),248.0,75.0,148.0,0,보통,236989.224585345,214775.986229412
남원병원,전북특별자치도 남원시 충정로 115 (향교동),100.0,29.0,7.0,0,혼잡,235037.963583739,213005.38974544
김제병원,전북특별자치도 김제시 중앙로 55 (서암동),111.0,29.0,17.0,0,혼잡,189276.068076958,256153.154144416
의료법인 일암의료재단 고려병원,전북특별자치도 완주군 삼례읍 동학로 21,94.0,23.0,14.0,0,혼잡,206646.202000932,267726.576539501
의료법인희망의료재단희망병원,"전북특별자치도 순창군 순창읍 장류로 347, 2층",36.0,11.0,2.0,0,혼잡,212681.158740367,208616.657073116
목포한사랑병원,전라남도 목포시 백년대로 335 (상동),59.0,40.0,51.0,0,여유,147190.136558108,145392.978374021
목포장문외과병원,전라남도 목포시 백년대로 322 (상동),31.0,14.0,9.0,0,혼잡,147112.427981602,145255.437931252
제일내과병원,"전라남도 목포시 섶나루길 126, 2,6,8층 (상동)",36.0,8.0,20.0,0,보통,146792.340785505,145977.258940342
목포미즈아이병원,전라남도 목포시 백년대로 418 (옥암동),99.0,61.0,87.0,0,여유,147978.8946787,145731.561982378
의료법인해민의료재단 세안종합병원,전라남도 목포시 고하대로 795-2 (연산동),367.0,87.0,87.0,0,혼잡,143214.753995516,146648.198596057
목포미래병원,전라남도 목포시 녹색로 41 (석현동),72.0,21.0,21.0,0,혼잡,147518.791812485,147332.489962011
목포아동병원,전라남도 목포시 옥암로 149 (상동),41.0,25.0,30.0,0,여유,147157.087477729,146048.144628225
목포예향병원,전라남도 목포시 삼학로223번길 38 (산정동),120.0,32.0,10.0,0,혼잡,145238.867196376,143780.932886033
목포노동병원,전라남도 목포시 수강로12번길 11-1 (행복동2가),60.0,22.0,10.0,0,혼잡,143735.241189244,143322.546468647
국립목포병원,전라남도 목포시 신지마을1길 75 (석현동),204.0,65.0,48.0,0,혼잡,148469.379020144,147809.547769534
목포한국병원,전라남도 목포시 영산로 483 (상동),576.0,171.0,388.0,1,여유,146528.583437294,145753.012828693
목포기독병원,전라남도 목포시 백년대로 303 (상동),357.0,102.0,207.0,0,보통,146874.557581259,145223.02197352
의료법인 세양의료재단 신안병원,전라남도 목포시 산정로 12 (동명동),85.0,25.0,4.0,0,혼잡,144353.861299676,143601.469231936
의료법인목포구암의료재단 목포중앙병원,전라남도 목포시 영산로 627 (석현동),342.0,108.0,228.0,0,여유,147009.214439167,147139.70767018
여수전남병원,"전라남도 여수시 좌수영로 49 (광무동, 전남병원)",283.0,83.0,121.0,0,보통,266580.084337612,138735.265844856
여수백병원,"전라남도 여수시 여서1로 50, 여수백병원 (여서동)",130.0,33.0,56.0,0,보통,264334.601293932,139492.261375103
순천제일병원,전라남도 순천시 기적의도서관1길 3 (조례동),212.0,60.0,75.0,0,보통,247802.956515768,161919.615217845
순천우리병원,"전라남도 순천시 이수로 291 (조례동, 순천우리병원)",92.0,16.0,46.0,0,보통,247054.292264489,161652.059888853
미즈여성아동병원,전라남도 순천시 조례1길 10-26 (조례동),97.0,57.0,61.0,0,여유,247609.401776899,162472.636652326
순천센텀병원,전라남도 순천시 백연길 100 (조례동),56.0,21.0,8.0,0,혼잡,248545.556446683,161758.197680977
플러스아이미코병원,전라남도 순천시 신월큰길 7 (조례동),62.0,36.0,40.0,0,여유,247450.96708133,162522.204910835
청연우리병원,전라남도 순천시 팔마로 212 (풍덕동),42.0,12.0,15.0,0,보통,246412.24101948,160300.659949421
연세광혜병원,전라남도 순천시 중앙로 166 (매곡동),30.0,8.0,20.0,0,여유,244094.723209711,162443.013716934
척병원,"전라남도 순천시 팔마로 205 (덕암동, LG전자)",61.0,15.0,25.0,0,보통,246451.051190845,160402.704784253
힘플러스병원,전라남도 순천시 신월큰길 13 (조례동),87.0,27.0,21.0,0,혼잡,247404.423077954,162522.570855076
근로복지공단 순천병원,전라남도 순천시 조례1길 24 (조례동),266.0,110.0,127.0,0,보통,247891.10554048,162583.086202163
순천중앙병원,전라남도 순천시 장명로 5 (장천동),200.0,62.0,71.0,0,보통,244169.723260249,161485.382104619
의료법인내일의료재단 현대여성아동병원,전라남도 순천시 장선배기1길 8 (조례동),99.0,53.0,91.0,0,여유,247660.825981588,161741.489529417
전라남도순천의료원,전라남도 순천시 서문성터길 2 (매곡동),278.0,76.0,18.0,0,혼잡,244098.97684036,162279.853128368
오병원,"전라남도 순천시 충효로 150 (연향동, 오병원)",88.0,23.0,42.0,0,보통,247128.878366656,161586.706065518
의료법인한국의료재단한국병원,전라남도 순천시 우명길 42 (연향동),242.0,61.0,148.0,0,여유,246721.728643085,161106.118555174
순천하나병원,"전라남도 순천시 팔마로 215 (덕암동, 하나병원)",173.0,48.0,51.0,0,혼잡,246503.276156234,160335.061567593
순천평화병원,전라남도 순천시 양율길 180 (대룡동),299.0,72.0,72.0,0,혼잡,244069.098918218,156609.041652458
의료법인광양의료재단 광양병원,전라남도 광양시 광양읍 인덕로 992,30.0,9.0,3.0,0,혼잡,253083.401526509,163749.060187947
강남병원,전라남도 광양시 중마중앙로 17 (중동),77.0,24.0,41.0,0,보통,263659.821391965,159445.307811496
담양사랑병원,전라남도 담양군 담양읍 천변7길 19,86.0,24.0,33.0,0,보통,198347.402949808,201773.254905442
담양참사랑병원,전라남도 담양군 대덕면 용산로 369,299.0,44.0,27.0,0,혼잡,207307.010845068,193027.149689957
곡성사랑병원,전라남도 곡성군 곡성읍 곡성로 761,91.0,19.0,17.0,0,혼잡,226122.257477172,197463.951749647
보성아산병원,전라남도 보성군 미력면 가평길 36-17,100.0,28.0,46.0,0,보통,209552.000275548,141909.543481081
의료법인 우범의료재단 장흥종합병원,전라남도 장흥군 장흥읍 흥성로 74,182.0,50.0,45.0,0,혼잡,191763.074145504,130964.055189172
장흥우리병원,전라남도 장흥군 장흥읍 흥성로 83,140.0,41.0,28.0,0,혼잡,191783.890545277,131106.718306351
전라남도강진의료원,전라남도 강진군 강진읍 탐진로 5,171.0,50.0,59.0,0,보통,177626.480560572,126589.830489856
삼호제일병원,전라남도 영암군 삼호읍 신항로 92,49.0,18.0,4.0,0,혼잡,143090.129626319,138915.448210928
대송의료재단무안병원,전라남도 무안군 무안읍 몽탄로 65,272.0,70.0,79.0,0,혼잡,153314.646090784,166024.447606286
남악아동병원,전라남도 무안군 삼향읍 대죽동로 30,44.0,21.0,6.0,0,혼잡,150920.978645472,145973.88362987
장성혜원병원,전라남도 장성군 장성읍 강변안길 22,150.0,32.0,28.0,0,혼잡,179425.26352269,199842.80179129
진도한국병원,전라남도 진도군 진도읍 남문길 48,35.0,15.0,6.0,0,혼잡,132328.521682825,109614.185582795
의료법인신안대우병원,전라남도 신안군 비금면 송치길 155-11,30.0,11.0,3.0,0,혼잡,102159.105859015,136471.956939366
포항성모병원,경상북도 포항시 남구 대잠동길 17 (대잠동),560.0,171.0,327.0,1,보통,410861.620767098,282101.178725545
해군포항병원,경상북도 포항시 남구 오천읍 충무로 70 ((사서함 209-141)),80.0,29.0,47.0,0,보통,417777.470060772,278361.745038152
신라미소병원,"경상북도 경주시 보문로 465-67, B동 (신평동)",78.0,33.0,15.0,0,혼잡,406950.61564555,262342.509426757
맘존 여성병원,"경상북도 경주시 원화로 315, 지하1~지상5층 (성동동)",30.0,15.0,4.0,0,혼잡,400202.138934424,263235.781935494
큰마디큰병원,경상북도 경주시 원화로 312 (성동동),115.0,26.0,23.0,0,혼잡,400283.035405249,263206.896664599
새천년 병원,경상북도 경주시 화랑로 129 (성동동),105.0,31.0,5.0,0,혼잡,400057.921953001,262772.975640112
의료법인 덕산의료재단 김천제일병원,경상북도 김천시 신음1길 12 (신음동),297.0,86.0,146.0,0,보통,300651.164224773,293349.754227261
경상북도안동의료원,"경상북도 안동시 태사2길 55 (북문동, 470)",250.0,80.0,127.0,0,보통,354994.177528982,342158.757226446
빛으로병원,"경상북도 안동시 경동로 1462-68, 지하1-2ㅣ상2층 (송천동)",39.0,12.0,5.0,0,혼잡,361505.259282317,338842.348791037
의료법인청봉의료재단성누가병원,경상북도 영주시 구성로 329 (영주동),187.0,123.0,22.0,0,혼잡,344887.643768727,370142.398892377
의)근원의료재단 경산중앙병원,경상북도 경산시 경안로 11 (백천동),439.0,103.0,160.0,0,보통,357125.344571153,257907.700908726
꿈그린소아청소년과병원,"경상북도 경산시 대학로 11, 3~6층 (중산동)",40.0,26.0,19.0,0,보통,355702.897481798,260837.289762984
경북권역재활병원,경상북도 경산시 미래로 120 (평산동),150.0,40.0,17.0,0,혼잡,359522.076026426,258646.546023106
국군대구병원,경상북도 경산시 하양읍 대경로 425-41,100.0,35.0,42.0,0,보통,361365.129067777,268365.295218317
의료법인제중원 제남병원,경상북도 의성군 봉양면 도리원2길 41,98.0,15.0,3.0,0,혼잡,342056.524840077,312206.020909469
의료법인 영암의료재단 고령영생병원,경상북도 고령군 대가야읍 중앙로 33 (영생병원),75.0,20.0,27.0,0,보통,314989.087285044,248504.967107117
의료법인 서준의료재단 예천권병원,경상북도 예천군 예천읍 시장로 136,170.0,106.0,51.0,0,혼잡,330386.119313783,351678.337664497
튼튼소아청소년과병원,"경상남도 진주시 진양호로 206, BYC 진주빌딩 (평거동)",70.0,46.0,22.0,0,혼잡,296471.674980845,186415.043317932
동진주 제일병원,경상남도 진주시 대신로 359 (하대동),163.0,67.0,40.0,0,혼잡,301579.596962866,188722.32222842
예담소아청소년과병원,"경상남도 진주시 충의로 20-33, 동행빌딩2층,1층116호,117호 (충무공동)",40.0,25.0,16.0,0,보통,304518.995135219,186903.429526048
진주 수 병원,"경상남도 진주시 동진로 22, 아주스타타워 5층 (칠암동)",50.0,20.0,18.0,0,보통,299546.478840866,187140.102699445
진주굿모닝병원,"경상남도 진주시 서장대로213번길 7, 지하1~지상4 (이현동)",152.0,49.0,19.0,0,혼잡,296088.327255638,188542.231014133
강남병원,"경상남도 진주시 동진로 111, 한보프라자 1층(101호,108호),7-9층 (상대동)",100.0,31.0,13.0,0,혼잡,300444.706915786,187274.065350368
베스트재활의학과병원,경상남도 진주시 서장대로213번길 7 (이현동),192.0,62.0,18.0,0,혼잡,296088.327255638,188542.231014133
진주새롬재활의학과병원,"경상남도 진주시 동진로 22, 2층, 9층, 11층, 12층 (칠암동)",79.0,22.0,13.0,0,혼잡,299546.478840866,187140.102699445
공군교육사 기지병원,경상남도 진주시 금산면 송백로 46,48.0,12.0,37.0,0,여유,304253.344077112,189976.698757849
진주본병원,"경상남도 진주시 진양호로 206, BYC 진주빌딩 4,5,6,7층 (평거동)",110.0,31.0,41.0,0,보통,296471.674980845,186415.043317932
제일병원,경상남도 진주시 진주대로 885 (강남동),276.0,98.0,279.0,0,여유,299233.706786708,187227.567237401
경상국립대학교병원,경상남도 진주시 강남로 79 (칠암동),836.0,211.0,1347.0,1,여유,299709.096294555,186988.46752297
의료법인 문병욱의료재단 진주고려병원,"경상남도 진주시 동진로 2 (칠암동, 진주고려병원)",238.0,69.0,192.0,0,여유,299403.250207257,187135.24847485
한일병원,"경상남도 진주시 범골로 17, 한일병원 지하1 1~7층 (충무공동)",298.0,94.0,202.0,0,여유,302750.928217974,185867.206659682
반도병원,경상남도 진주시 남강로 701 (장대동),165.0,57.0,88.0,0,보통,299030.241244026,188601.724855328
진주복음병원,경상남도 진주시 진양호로 370 (신안동),131.0,35.0,95.0,0,여유,297334.470416638,187888.951760753
진주세란병원,경상남도 진주시 진주대로 829 (주약동),153.0,40.0,77.0,0,보통,299493.048380326,186691.150466034
진주미래여성병원,경상남도 진주시 진주대로 957 (강남동),40.0,25.0,35.0,0,여유,298980.531017205,187894.694987769
의료법인 바른의료재단 바른병원,경상남도 진주시 동진로 7 (칠암동),151.0,31.0,90.0,0,보통,299372.11608384,187209.347373585
서울아동병원,"경상남도 진주시 하대로 80, 2층,3층,5층 (하대동, 메디칼팜빌딩)",48.0,24.0,20.0,0,보통,301956.357629615,188768.485530361
예손재활의학과병원,경상남도 진주시 진주대로 839 (주약동),99.0,27.0,23.0,0,혼잡,299438.076143443,186803.936816721
통영적십자병원,경상남도 통영시 중앙로 97 (서호동),99.0,19.0,60.0,0,여유,329799.172679651,150218.591491508
신세계로병원,경상남도 통영시 정동2길 58 (정량동),99.0,34.0,5.0,0,혼잡,330744.24397377,150384.878018999
새통영병원,경상남도 통영시 무전7길 192 (무전동),226.0,73.0,143.0,0,여유,329835.620598971,152768.170835598
통영서울병원,경상남도 통영시 광도면 남해안대로 857,165.0,37.0,63.0,0,보통,329360.837168442,153272.485764468
서울아동병원,"경상남도 통영시 중앙로 334-1, 4층, 6~9층 (무전동)",59.0,34.0,8.0,0,혼잡,330622.098011822,152195.384262326
통영고려병원,"경상남도 통영시 중앙로 310, 통영고려병원 (무전동)",149.0,45.0,11.0,0,혼잡,330588.771312147,151951.251531925
하나병원,"경상남도 사천시 사천읍 진삼로 1468-8, 하나병원",172.0,60.0,48.0,0,혼잡,299012.674452824,176450.749006135
의료법인승연의료재단 삼천포서울병원,경상남도 사천시 남일로 33 (동금동),287.0,97.0,180.0,0,여유,298618.809313345,159904.012939162
삼천포제일병원,"경상남도 사천시 중앙로 136, 삼천포제일병원 (벌리동)",214.0,66.0,86.0,0,보통,298549.272379406,160387.396615535
사천서울아동병원,경상남도 사천시 사천읍 선평길 17 (서울아동병원),42.0,20.0,13.0,0,혼잡,299463.071476421,176223.37211629
의료법인환명의료재단 금강병원,경상남도 김해시 가락로 20 (부원동),98.0,29.0,5.0,0,혼잡,371362.672479507,193748.711041271
(의)경빈의료재단 김해센텀병원,"경상남도 김해시 구지로 56, 김해센텀병원 지하2~5층 6층 일부호 (내동)",112.0,47.0,15.0,0,혼잡,370083.23605263,194936.001864591
의료법인 신의료재단 김해삼승병원,경상남도 김해시 김해대로 2335 (부원동),200.0,48.0,53.0,0,혼잡,371289.318560586,193559.086184647
의료법인한서의료재단 진영병원,경상남도 김해시 진영읍 김해대로334번길 9,151.0,46.0,26.0,0,혼잡,357002.148294578,202101.708535216
김해사랑병원,경상남도 김해시 금관대로 1263 (내동),99.0,30.0,11.0,0,혼잡,369104.464225745,194778.110562618
의료법인갑을의료재단 갑을장유병원,경상남도 김해시 장유로 167-13 (부곡동),210.0,47.0,107.0,0,보통,364348.220096241,191425.875399526
의료법인숭인의료재단 김해복음병원,경상남도 김해시 활천로 33 (삼정동),378.0,91.0,167.0,0,보통,372278.506540188,194013.121574721
굿모닝대홍병원,경상남도 김해시 분성로 180 (외동),38.0,21.0,7.0,0,혼잡,369835.998637907,193861.713190654
김해아동병원,"경상남도 김해시 내외중앙로 74, 6,7층 (내동, 밝은메디칼센터)",33.0,14.0,7.0,0,혼잡,369913.882428519,194615.445442388
의료법인환명의료재단 조은금강병원,경상남도 김해시 김해대로 1814-37 (삼계동),435.0,109.0,233.0,0,보통,369263.894526095,197471.630247273
김해굿모닝병원,"경상남도 김해시 분성로 444, 굿모닝병원 지하1층,2~5층 (삼정동)",99.0,23.0,12.0,0,혼잡,372404.015504517,194470.395433307
삼성아동병원,"경상남도 김해시 삼계중앙로 36, 6~8층 (삼계동)",56.0,34.0,18.0,0,혼잡,370011.434339421,197261.396164361
아이사랑병원,경상남도 김해시 활천로 22 (삼정동),36.0,20.0,11.0,0,혼잡,372358.59838998,193891.223034873
의료법인 지평의료재단 메가병원,경상남도 김해시 계동로 237 (대청동),203.0,48.0,64.0,0,혼잡,364226.148832948,189505.695504063
우리여성병원,경상남도 김해시 내외중앙로 91 (내동),38.0,20.0,13.0,0,보통,369878.949800245,194806.851920252
더(the)큰병원,"경상남도 김해시 분성로 208, 3~10층 (외동)",80.0,20.0,37.0,0,보통,370130.980386833,193926.460822338
율하꿈나무병원,"경상남도 김해시 율하3로 38, 7,8층 702,801호 (율하동)",40.0,26.0,18.0,0,보통,365210.875329864,187300.916324975
강일병원,경상남도 김해시 가락로 359 (구산동),290.0,59.0,149.0,0,보통,370104.280586168,196820.25274265
서울새싹병원,"경상남도 김해시 율하3로 53, 303,701,703,801호 (율하동)",48.0,31.0,24.0,0,보통,365260.660326628,187465.860776023
의료법인희원의료재단 래봄병원,경상남도 김해시 분성로 202 (외동),199.0,56.0,26.0,0,혼잡,370092.097875262,193900.978952054
김해바른병원,"경상남도 김해시 가락로 42, 4~7층 (부원동)",55.0,16.0,10.0,0,혼잡,371298.31223186,193958.333997883
진영새싹병원,"경상남도 김해시 진영읍 본산로 15-17, 굿프라임시티 301,303,304호",51.0,31.0,22.0,0,보통,357869.823150865,202193.79793937
더프라임병원,"경상남도 김해시 경원로55번길 12, 1층~5층,9층 (내동)",30.0,21.0,16.0,0,보통,369840.19550908,194811.836929593
의료법인영진의료재단 엠아이병원,"경상남도 김해시 번화1로 36, 엠아이병원 202,301,401,501,601,701,801호 (대청동)",180.0,59.0,42.0,0,혼잡,363952.984955962,189433.837352076
의료법인 생명사랑의료재단 밀양윤병원,경상남도 밀양시 삼문중앙로 32 (삼문동),190.0,63.0,88.0,0,보통,359252.101692831,221946.178292819
미르아이병원,"경상남도 밀양시 미리벌중앙로 67, 2~4층 (삼문동)",35.0,22.0,8.0,0,혼잡,358601.630073468,221858.36884659
의료법인지원의료재단 굿모닝병원,경상남도 밀양시 용평로5길 4-20 (용평동),180.0,88.0,15.0,0,혼잡,360360.699085534,222610.539831927
나노병원,경상남도 밀양시 중앙로 229 (삼문동),70.0,21.0,14.0,0,혼잡,359451.057336205,221903.254547206
제일병원,경상남도 밀양시 노상하4길 4 (내이동),79.0,34.0,24.0,0,혼잡,358520.661214801,223223.69880665
밀양병원,경상남도 밀양시 밀양대로 1823 (삼문동),200.0,55.0,29.0,0,혼잡,358602.617232457,222249.718695634
행복한병원,경상남도 밀양시 하남읍 수산중앙로 56-2,60.0,30.0,5.0,0,혼잡,355461.430140375,209710.148692461
거제중앙병원,경상남도 거제시 고현로 89 (고현동),87.0,38.0,13.0,0,혼잡,348243.157102664,155397.600988837
사회복지법인내원 마하재활병원,경상남도 거제시 동부면 율포로 555-11 (마하의료원),123.0,28.0,36.0,0,혼잡,346427.016619202,146549.282424971
거제아동병원,경상남도 거제시 동문천로 52 (고현동),50.0,30.0,31.0,0,여유,348602.62219205,154997.19458256
의료법인 성념의료재단맑은샘병원,경상남도 거제시 연초면 거제대로 4477,200.0,36.0,162.0,0,여유,350162.803052425,156668.980849415
서울아동병원,경상남도 거제시 서문로5길 6 (고현동),61.0,34.0,24.0,0,보통,348113.819569219,155705.850872118
대우아동병원,"경상남도 거제시 옥포대첩로 38, 유라빌딩 2,3,4,6층 (옥포동)",38.0,25.0,14.0,0,보통,354577.178849059,156280.390037128
맑은샘센텀병원,경상남도 거제시 거제대로 3762 (옥포동),150.0,47.0,21.0,0,혼잡,354315.333251239,156115.676716091
의료법인 거붕 백병원,경상남도 거제시 계룡로5길 14 (상동동),385.0,108.0,337.0,0,여유,348636.802720088,153933.76942407
양산성모병원,경상남도 양산시 서창로 59 (명동),225.0,82.0,94.0,0,보통,396553.214532638,214025.902549093
베데스다복음병원,경상남도 양산시 신기로 28 (신기동),201.0,47.0,138.0,0,여유,385687.982745905,207886.925957403
자인힐병원,"경상남도 양산시 물금읍 청운로 345, 캠퍼스프라자1차 202,204~208,302,305~308,701호",55.0,36.0,7.0,0,혼잡,383189.632933461,204964.435324953
서울패미리병원,"경상남도 양산시 물금읍 증산역로 135, 퍼스트조양 6.7층",50.0,33.0,19.0,0,보통,382305.605706595,203091.539420983
양산아이들병원,"경상남도 양산시 물금읍 청운로 354, 아이시티 6~7층",56.0,35.0,11.0,0,혼잡,383323.948236657,204955.376003139
본바른병원,"경상남도 양산시 물금읍 청운로 343, 양산바른빌딩 1층일부, 4층~10층",186.0,54.0,100.0,0,보통,383165.000408148,204938.205729143
더이로운병원,"경상남도 양산시 양산대로 886, 4층~10층 (북부동)",80.0,23.0,16.0,0,혼잡,385100.596537981,207469.1304634
양산제일병원,"경상남도 양산시 동면 금오로 255, 3층일부4~8층 301,302호 (양산에이치타워)",172.0,44.0,66.0,0,보통,384290.777636431,203729.471197887
이레 아이병원,"경상남도 양산시 물금읍 청운로 185, 504~507, 601~605호",40.0,25.0,9.0,0,혼잡,382061.353903074,203816.067088552
센텀힐병원,경상남도 양산시 평산로 11 (평산동),146.0,44.0,80.0,0,보통,395637.95878895,211219.241186933
양산부산대학교병원,경상남도 양산시 물금읍 금오로 20,1152.0,348.0,2239.0,1,여유,382412.860354693,204706.94504136
웅상좋은아이병원,경상남도 양산시 평산로 12 (평산동),48.0,27.0,16.0,0,보통,395640.225493293,211274.452145269
단디병원,"경상남도 양산시 강변로 442, 늘푸른빌딩 3,5,6,7층 (중부동)",86.0,26.0,50.0,0,보통,384232.71200234,206239.031503393
